2024-04-17 22:28:44.488036,0,992.68,111.82,-76.17,1.05,-1.39,0.97
2024-04-17 22:28:44.488036,0,998.05,120.12,-68.85,1.17,1.23,0.10
2024-04-17 22:28:44.488036,0,978.03,122.56,-74.22,-0.26,-0.89,1.82
2024-04-17 22:28:44.488036,0,987.79,114.26,-78.61,-0.46,-1.67,-1.57
2024-04-17 22:28:44.488036,0,997.56,119.14,-73.73,1.62,1.49,0.14
2024-04-17 22:28:44.488036,0,1009.28,108.40,-68.85,-0.05,0.26,1.49
2024-04-17 22:28:44.488036,0,1001.95,119.14,-63.48,-1.36,0.39,-3.95
2024-04-17 22:28:44.488036,0,994.14,113.28,-64.94,1.18,3.49,1.69
2024-04-17 22:28:44.488036,0,986.33,101.56,-77.15,0.28,-0.44,-0.18
2024-04-17 22:28:44.488036,0,986.82,114.26,-75.20,-1.85,-1.11,0.27
2024-04-17 22:28:44.488036,0,982.91,112.30,-76.66,-0.36,0.64,1.41
2024-04-17 22:28:44.488036,0,1002.44,112.30,-69.34,-1.40,2.38,0.85
2024-04-17 22:28:44.488036,0,994.14,118.16,-69.82,-0.17,2.96,1.58
2024-04-17 22:28:44.488036,0,996.58,108.40,-65.92,0.61,1.11,3.62
2024-04-17 22:28:44.488036,0,1005.37,115.23,-68.36,-0.07,-0.31,0.55
2024-04-17 22:28:44.488036,0,1000.49,99.61,-64.45,1.06,2.58,2.44
2024-04-17 22:28:44.488036,0,991.21,114.75,-64.45,1.15,0.34,1.01
2024-04-17 22:28:44.488036,0,999.02,108.89,-72.27,-0.18,-1.30,-1.41
2024-04-17 22:28:44.488036,0,992.19,113.28,-67.87,-0.05,2.47,0.34
2024-04-17 22:28:44.488036,0,985.35,114.75,-76.17,1.27,2.57,-3.30
